instrument,sample_id,spectral_energy,mean_power,spectral_entropy,spectral_slope,clay_area,clay_peak,clay_std,organic_area,organic_peak,organic_std
INST2,S2718,1674.999999999998,0.9994033412887816,6.904763777753157,-0.0006105855191790699,46.430830775127085,1.1947873824424171,0.5231089286098851,214.9657208289422,2.636709817926009,0.3373690666752033
INST2,S2883,1675.0000000000005,0.999403341288783,6.913243734444178,-0.0006539797670001013,122.64541815821961,1.391921645081527,0.40607185010625374,191.14120239270454,2.2137574356588448,0.21141280541249577
INST2,S2979,1674.9999999999955,0.9994033412887801,7.038828069382726,-0.0005668512594296487,95.66532638900405,1.0228883499040544,0.304396644691342,135.65701788634172,1.7564994647797538,0.2614439589999691
INST2,S3002,1675.0000000000014,0.9994033412887836,6.949473727137688,-0.0007082606690479346,148.6536761647617,1.2268733758179127,0.26290529988075984,180.2943223431998,2.0178584253450573,0.1650694586717792
INST2,S3042,1675.0000000000048,0.9994033412887857,6.782349801261895,-0.0006271278134717367,-116.87145847346488,0.09553953552013322,0.31619932442016235,258.3932947085907,3.1218101855072082,0.36036457193062404
INST2,S3093,1675.0000000000025,0.9994033412887843,6.8985790348511085,-0.0006614801550542526,114.48187754171201,1.3597841574780838,0.41108507038648295,196.49588327511944,2.2490223945539625,0.2068308565782824
INST2,S3278,1675.0000000000011,0.9994033412887835,6.949902144177342,-0.0007033527896116443,141.03020134017828,1.21743996354393,0.27582124488709364,179.815244228458,2.0054744155039,0.16137799403688266
INST2,S3397,1674.9999999999989,0.9994033412887822,6.920114336810279,-0.0006389282318401715,113.13479831345849,1.3475904823114098,0.41316865554105453,191.63064989062315,2.196630762869465,0.2029299542196829
INST2,S3491,1675.000000000005,0.9994033412887858,7.017844483446513,-0.0006722495656276302,182.04570935262262,1.4444800196812109,0.2891818611292512,122.90866527559373,1.6743925011509384,0.3020036973820223
INST2,S3837,1675.0000000000014,0.9994033412887836,7.004594199542637,-0.0006863793768225339,188.40408457221014,1.455903262322264,0.2707692160354649,124.10733272846142,1.6774252717789289,0.2986484589039199
INST2,S3844,1674.9999999999964,0.9994033412887806,6.886140644305768,-0.0005553289359531303,198.03111511502684,1.5382103068313935,0.23877607845656226,44.29524385443719,0.5248878797388364,0.07996301670627473
INST2,S4504,1674.9999999999977,0.9994033412887815,7.040978626404127,-0.0005920680968527466,125.93053529733265,1.1425720045339611,0.29642634101659865,132.50956513475504,1.7432605221644804,0.2691903761280981
INST2,S4824,1675.0000000000039,0.9994033412887852,6.768637120279095,-0.0006664082107987745,-7.2643890171906165,0.9023881518668865,0.510432579145322,245.61419478135136,2.7618233034610427,0.2447162488845424
INST2,S4858,1675.000000000001,0.9994033412887834,7.078797465250758,-0.0005491479500977216,145.5605297019747,1.3093207362912807,0.28064051115906546,120.16431514606923,1.5058132653000622,0.1759052951226054
INST2,S4932,1674.9999999999995,0.9994033412887825,7.09671943572482,-0.0005182944134895731,139.02910129946167,1.2388881979560253,0.2607944985498401,115.00121470896046,1.449461192184969,0.185977665587918
INST2,S5257,1674.9999999999968,0.9994033412887809,7.009225579487813,-0.0005721465512488273,133.46322920995186,1.3858283869813421,0.372748298408751,141.21501271369465,1.7708816234493587,0.22734360896922487
